groupId	userIds
3604	4307,3148,5051
3605	4344,600,4331
3606	2996,3690,155
3607	1976,2962,4143
3608	4792,1858,548
3609	3820,1586,4442
3610	5405,3518,2573
3611	2579,4627,1224
3612	3872,3552,223
3613	5389,4960,4256
3614	1967,5433,5056
3615	4497,5635,5814
3616	6033,5235,4817
3617	5198,2660,5232
3618	3736,5201,3321
3619	3870,634,5638
3620	579,494,5431
3621	5585,642,455
3622	755,924,3670
3623	157,1702,3436
3624	1114,2353,4378
3625	593,1666,1532
3626	5358,600,1081
3627	5685,2923,4198
3628	1661,5013,377
3629	1578,1087,4299
3630	1981,1992,4835
3631	3756,3434,5757
3632	1061,57,3151
3633	931,267,3383
3634	3878,774,3840
3635	1915,5354,616
3636	2030,5245,5323
3637	1379,325,5550
3638	1567,3319,2610
3639	305,2853,5307
3640	4224,440,1793
3641	5531,4165,5137
3642	833,5576,3738
3643	3065,106,929
3644	3753,3961,5390
3645	1297,2290,3789
3646	4049,5365,6017
3647	5478,1969,4457
3648	510,2635,536
3649	2287,5014,2827
3650	823,574,4507
3651	4466,4495,3658
3652	4631,2406,4114
3653	213,2417,3621
3654	4752,1423,2483
3655	478,4875,4018
3656	2202,3173,4440
3657	1205,4235,5352
3658	1371,130,1420
3659	1428,1527,1712
3660	4935,3054,3975
3661	1252,3295,1887
3662	1275,654,2712
3663	4272,3232,5832
3664	351,3441,2156
3665	2574,729,305
3666	696,61,2574
3667	4038,3945,5895
3668	603,339,1380
3669	1755,3753,139
3670	1351,987,5692
3671	291,1802,3132
3672	5020,2914,145
3673	4996,292,2289
3674	2859,3972,2112
3675	2053,5392,1824
3676	1877,2380,2002
3677	1534,2094,1464
3678	283,2409,4330
3679	1078,1104,691
3680	1412,3180,1520
3681	3076,1097,1984
3682	1876,5793,1246
3683	1788,4299,296
3684	3361,3865,5216
3685	978,1532,603
3686	1984,5666,2676
3687	3786,2096,5838
3688	1523,3429,5813
3689	4015,4598,5962
3690	2464,979,3574
3691	5769,5844,1041
3692	1527,5069,4030
3693	1465,392,2438
3694	3347,5412,968
3695	1923,3536,5829
3696	3929,622,4755
3697	698,4508,5172
3698	1870,5897,3677
3699	5266,1565,253
3700	5036,827,2474
3701	4300,3647,5733
3702	4773,2292,702
3703	3078,562,4498
3704	2959,1551,846
3705	2182,159,301
3706	5025,744,2452
3707	431,5018,663
3708	3123,1436,3990
3709	347,927,5496
3710	626,3209,5774
3711	989,4733,3123
3712	412,5914,308
3713	4275,911,841
3714	2213,3744,1734
3715	4592,1808,1876
3716	163,3018,3401
3717	752,2393,3353
3718	3617,1893,5851
3719	870,4891,20
3720	2479,1545,510
3721	2201,2815,2000
3722	3734,1175,5161
3723	3825,1789,1994
3724	1747,2112,3045
3725	2597,3933,5821
3726	5549,4952,2886
3727	1116,911,3603
3728	3717,4461,2414
3729	462,3829,1693
3730	4071,5917,4910
3731	3366,344,4636
3732	1538,3360,3949
3733	5742,3159,1437
3734	1396,3719,1138
3735	4871,5335,4537
3736	1372,832,949
3737	3223,741,1280
3738	2035,433,1364
3739	328,5027,3658
3740	3197,619,1373
3741	5357,1306,4196
3742	1125,5119,5995
3743	1389,4916,4561
3744	4991,1804,4472
3745	3610,1855,6003
3746	2929,3237,3707
3747	2821,3794,4024
3748	1834,1253,2412
3749	5984,2911,4450
3750	2820,112,838
3751	534,3280,5705
3752	204,2390,117
3753	3162,1286,151
3754	1210,2300,978
3755	140,4556,3415
3756	241,4985,5201
3757	3861,1193,883
3758	1533,742,5265
3759	1443,3189,2451
3760	2942,2906,5390
3761	1121,2843,3894
3762	410,4025,3397
3763	1546,5060,2496
3764	5637,2715,5615
3765	5145,5142,2364
3766	2143,749,2850
3767	2411,351,841
3768	2869,1115,3353
3769	34,3727,5402
3770	1006,5179,1899
3771	1230,1587,734
3772	1848,2419,3872
3773	1784,3559,4206
3774	3146,224,2003
3775	3033,1354,3163
3776	2900,760,2219
3777	5937,3156,5057
3778	525,2448,1052
3779	1349,4671,4537
3780	3001,1700,5833
3781	5831,705,4201
3782	5135,1326,830
3783	955,1405,5169
3784	4515,3083,3933
3785	4356,646,4286
3786	2967,726,1333
3787	4917,2519,2295
3788	631,5714,1999
3789	2924,5434,5577
3790	3533,1178,768
3791	4767,3103,2045
3792	1130,2209,546
3793	4881,400,2949
3794	3961,130,5070
3795	3095,1063,1357
3796	5689,5126,2766
3797	1380,1673,4291
3798	3191,5661,5474
3799	795,5379,5459
3800	5822,4671,5648
3801	120,1600,2952
3802	2797,4645,1373
3803	5530,4683,632
3804	4128,2030,3173
3805	842,156,5328
3806	1911,415,2387
3807	3920,2360,708
3808	2826,2155,3745
3809	4389,4494,4215
3810	5547,5205,4543
3811	5633,1424,3586
3812	5730,19,1174
3813	4364,2221,873
3814	488,1848,5479
3815	1549,3320,636
3816	322,4677,3153
3817	564,4109,514
3818	1153,628,5513
3819	4903,4979,3629
3820	3602,4373,3019
3821	5528,2298,658
3822	3053,1034,254
3823	2210,4042,4236
3824	285,2811,4155
3825	1500,3901,4652
3826	3341,1657,598
3827	2475,588,3033
3828	2663,4531,2359
3829	4456,832,2503
3830	1960,4317,3893
3831	4077,5524,4863
3832	2821,4115,2126
3833	2325,1331,518
3834	1890,840,5876
3835	4454,2352,4398
3836	4738,394,1363
3837	1299,521,1199
3838	1744,5255,3531
3839	2496,3789,4622
3840	1508,3776,2393
3841	2194,3683,3123
3842	4745,2270,66
3843	3114,1235,3208
3844	5058,5807,444
3845	594,855,1831
3846	758,5068,303
3847	4052,2289,5095
3848	5401,774,5804
3849	2647,103,3121
3850	5312,1181,4561
3851	192,2088,2445
3852	4913,3609,3278
3853	4214,3811,1365
3854	1521,135,4960
3855	2329,5496,5492
3856	5205,4663,1198
3857	169,857,4930
3858	152,1765,4705
3859	1741,450,598
3860	2572,2018,1581
3861	1345,5931,4149
3862	40,2529,4835
3863	2986,875,2175
3864	91,5682,570
3865	5425,3916,5914
3866	576,1918,724
3867	5735,539,213
3868	303,2333,4401
3869	3375,1718,357
3870	3454,3578,1240
3871	3522,3056,246
3872	1601,5797,1474
3873	486,4852,2551
3874	1927,5251,444
3875	988,911,1476
3876	3480,5029,4653
3877	5776,5458,2243
3878	2578,2532,2954
3879	4505,4973,2964
3880	2661,318,2763
3881	5050,932,5676
3882	5211,464,4081
3883	5105,5277,110
3884	6011,1794,5786
3885	5734,2967,4550
3886	4823,4372,5797
3887	4300,4285,2527
3888	2879,5473,1541
3889	5838,2294,134
3890	2162,4756,3492
3891	6005,1545,2773
3892	130,2434,2984
3893	5007,5571,3720
3894	687,3742,1670
3895	1535,5460,1265
3896	4256,5628,203
3897	1695,1,2698
3898	4221,1465,5499
3899	2654,1001,6002
3900	2568,182,1867
3901	4516,4461,3563
3902	5518,5091,5743
3903	5604,4793,3309
3904	2432,5116,1048
3905	1449,5365,4870
3906	3897,430,5029
3907	4536,5983,2453
3908	3149,1684,1586
3909	2695,5397,3427
3910	2938,2462,4991
3911	1389,2365,2823
3912	619,4813,1790
3913	3417,2555,4188
3914	3488,681,3900
3915	2129,5550,667
3916	3346,623,4459
3917	5634,3660,1072
3918	3807,172,1853
3919	1333,907,3288
3920	3244,4685,3364
3921	2919,2909,4689
3922	4048,642,295
3923	5472,3446,5733
3924	5826,5347,4184
3925	1569,3267,4740
3926	263,5994,4666
3927	5674,4282,112
3928	1472,1192,5379
3929	5241,5255,2456
3930	3124,2733,4079
3931	4595,1260,979
3932	5861,2530,2085
3933	4221,4342,5172
3934	3803,4516,2898
3935	2009,1060,1573
3936	5623,2026,3089
3937	1994,1134,3699
3938	3249,4653,1084
3939	1603,2461,5616
3940	583,4200,2689
3941	494,5274,1382
3942	722,2018,5774
3943	238,2607,6035
3944	1647,2564,3161
3945	3292,3849,3479
3946	5094,3299,5639
3947	5270,2411,3757
3948	94,4214,1929
3949	635,3157,1296
3950	927,1665,1189
3951	1914,5448,1101
3952	5233,881,1912
3953	2725,3353,3682
3954	2597,5151,4743
3955	1665,4861,1369
3956	326,3304,2611
3957	3251,3961,5510
3958	2802,4501,2706
3959	3400,4244,2975
3960	2074,3779,839
3961	4912,3268,2525
3962	4343,5859,3246
3963	1617,3517,5885
3964	367,1755,3514
3965	1881,5638,2545
3966	1562,5714,936
3967	16,4034,3954
3968	727,5604,3141
3969	3206,604,5977
3970	1701,5556,2237
3971	4925,4609,1806
3972	1007,2552,3227
3973	1728,298,654
3974	4175,876,4777
3975	2571,4723,5226
3976	3895,239,3635
3977	5859,5236,4432
3978	2158,4752,623
3979	5179,231,1214
3980	5131,1468,2200
3981	4158,2700,5985
3982	3920,3369,5954
3983	2998,2028,5269
3984	4298,2495,595
3985	3917,4228,5697
3986	4290,5308,3947
3987	5760,416,3929
3988	2027,4220,3472
3989	4282,4424,3160
3990	2547,3847,1381
3991	1544,1956,2413
3992	4148,1048,2752
3993	1993,4725,535
3994	2292,3293,4996
3995	2475,2190,66
3996	3892,2921,3873
3997	5698,5980,5883
3998	997,393,754
3999	141,5526,2391
4000	2495,3726,1230
4001	3400,1595,4627
4002	4431,2340,5028
4003	3132,4467,2447
4004	1954,3078,4258
4005	2815,4822,1930
4006	4679,5591,3014
4007	2858,3665,1412
4008	1152,2247,5048
4009	1739,1596,4250
4010	5908,1496,4882
4011	2213,3350,4550
4012	1036,3192,4262
4013	750,2100,4466
4014	198,5453,1675
4015	4824,3776,267
4016	2232,1699,3441
4017	1659,2632,2508
4018	4256,4747,2044
4019	2796,1291,4935
4020	3683,3561,5755
4021	4969,5852,1131
4022	2468,3140,1874
4023	5202,1,5677
4024	4127,4632,3112
4025	4274,534,539
4026	5669,3727,5457
4027	2107,4513,1049
4028	2563,778,2904
4029	4284,708,1351
4030	4880,3552,6028
4031	1537,4602,2192
4032	3451,3004,180
4033	4,4952,2816
4034	2783,295,5181
4035	3703,5409,3621
4036	2447,5817,786
4037	5781,2195,5952
4038	5201,1334,527
4039	1172,1508,2070
4040	4407,2555,3109
4041	1203,3985,707
4042	2807,4072,1198
4043	4379,1040,1367
4044	1626,1704,4960
4045	3845,1343,3571
4046	5800,268,3574
4047	1972,5282,2033
4048	4937,5583,591
4049	3942,6007,806
4050	5596,5316,4881
4051	2409,3656,115
4052	3750,5183,1448
4053	771,587,4867
4054	4907,1052,1486
4055	4293,1042,1129
4056	3428,3632,2161
4057	2200,5581,4860
4058	5404,4954,1846
4059	1568,1755,1408
4060	460,2943,891
4061	3024,2831,4549
4062	1761,1131,1065
4063	3071,4085,4701
4064	188,3232,5753
4065	2903,3470,3940
4066	4954,138,4086
4067	5038,537,895
4068	882,5855,1824
4069	5546,2448,2097
4070	2818,2013,5045
4071	595,2887,5621
4072	4590,1753,4023
4073	3999,5478,3334
4074	3353,3823,2345
4075	5088,2259,2787
4076	3927,5112,4947
4077	2046,3532,4394
4078	3051,2506,3654
4079	2068,1575,4682
4080	5027,5416,3475
4081	2086,5398,4856
4082	5199,612,2069
4083	1031,1416,4250
4084	4289,4769,3599
4085	1481,2634,1291
4086	3242,1419,2480
4087	293,1101,3868
4088	3050,4089,5536
4089	6029,4566,2802
4090	36,68,2658
4091	5174,3852,523
4092	2072,2915,3095
4093	2704,3530,1723
4094	5861,4657,95
4095	1342,4499,4665
4096	4021,5650,2220
4097	1668,5193,4966
4098	6027,4187,2106
4099	5152,4315,4013
4100	3546,5486,1935
4101	145,6022,2550
4102	3492,2892,1306
4103	5830,4428,4922
4104	2437,4880,4447
4105	5848,2511,5563
4106	542,4919,3307
4107	1013,5516,4622
4108	1276,1000,3079
4109	600,318,3290
4110	448,3941,152
4111	5135,1468,5004
4112	619,1464,2149
4113	2909,2917,1452
4114	751,5807,4384
4115	962,3232,3807
4116	5135,2971,4212
4117	3166,3303,5684
4118	527,4605,5852
4119	5343,4489,2541
4120	2597,3188,1721
4121	5892,496,3028
4122	2356,1629,5102
4123	2698,2223,1185
4124	5591,3773,1215
4125	2976,3721,3214
4126	5250,2012,253
4127	5443,1433,2933
4128	5516,2394,2072
4129	3174,5504,1225
4130	4059,5129,3239
4131	6024,5067,3135
4132	1134,1365,3953
4133	2203,564,192
4134	519,2299,4885
4135	2022,1157,5855
4136	1864,6010,3561
4137	2502,5129,2963
4138	5749,1609,2392
4139	3555,5050,5083
4140	2127,2431,3646
4141	1956,364,1427
4142	439,4902,1604
4143	1709,4389,3152
4144	1910,4023,2647
4145	1651,185,4933
4146	371,3122,1679
4147	2591,3466,3297
4148	2192,222,2022
4149	3303,4,3258
4150	4618,5253,5810
4151	376,5437,5717
4152	415,3463,625
4153	3208,2637,1018
4154	4965,2151,2888
4155	4382,2010,1340
4156	4529,1358,3170
4157	3864,2334,237
4158	2963,253,4053
4159	1409,989,5367
4160	4697,2970,107
4161	1891,2375,441
4162	4414,3379,2653
4163	1529,6009,4394
4164	5067,3335,1912
4165	5207,1221,621
4166	3286,5680,127
4167	1926,2384,2797
4168	1262,901,1169
4169	1894,5825,2162
4170	2485,5859,1702
4171	5106,5266,4912
4172	844,2692,3706
4173	4520,4833,2669
4174	1896,1772,1933
4175	3090,4235,5602
4176	4671,2382,2611
4177	3990,5963,418
4178	3554,2522,298
4179	4571,3538,4027
4180	4889,4645,1379
4181	742,5880,3076
4182	1601,5648,5528
4183	971,2306,4597
4184	498,5882,3992
4185	1255,415,5990
4186	3037,4019,1203
4187	1562,2989,5502
4188	1530,4229,5535
4189	5944,1755,5484
4190	4168,2966,602
4191	2494,4710,4150
4192	4427,2563,4670
4193	5680,2908,5128
4194	4692,5354,1816
4195	2825,5319,1896
4196	1347,5907,5190
4197	1742,3723,2714
4198	5381,4543,997
4199	2469,3862,5664
4200	482,166,6019
4201	1613,3231,4234
4202	4542,404,4626
4203	5825,2870,5282
4204	2528,774,5697
4205	1964,1421,672
4206	2886,4311,637
4207	4188,3959,6024
4208	4378,2364,5445
4209	612,4347,4191
4210	942,1287,3308
4211	5967,4203,4229
4212	4054,3078,5175
4213	5082,4047,479
4214	2057,1957,5269
4215	6020,1501,3977
4216	3369,464,4153
4217	5986,4455,3121
4218	2933,5486,5662
4219	1355,369,4145
4220	1099,4172,5507
4221	3768,2700,3143
4222	1174,5566,4828
4223	2590,3937,6031
4224	5896,300,5706
4225	3877,341,1856
4226	4261,4077,5073
4227	4059,1507,5084
4228	766,5173,4460
4229	5034,719,5531
4230	5176,4289,2321
4231	105,4592,2272
4232	437,2088,4671
4233	3990,3587,2934
4234	276,346,3041
4235	513,2247,5404
4236	5543,4595,5604
4237	4806,3178,5507
4238	1268,5147,3189
4239	1185,1196,5675
4240	240,4132,1525
4241	5298,267,109
4242	5972,1082,1403
4243	1240,51,3794
4244	2611,3500,2523
4245	1473,3385,2901
4246	2059,2494,965
4247	3651,4990,5863
4248	1549,4148,353
4249	5326,2287,4028
4250	3380,5170,2786
4251	3508,3435,2590
4252	3235,1519,1080
4253	4778,3275,4798
4254	744,1527,3825
4255	2551,3577,3239
4256	2557,428,4752
4257	1425,668,3859
4258	777,4228,2644
4259	575,4689,1892
4260	2637,3955,4594
4261	1123,108,2765
4262	5777,4853,786
4263	3763,1936,2535
4264	4687,5870,2018
4265	251,1562,2683
4266	2624,5522,4595
4267	1506,1839,6003
4268	2099,3640,1485
4269	1110,4698,1796
4270	3732,6013,1436
4271	4506,530,279
4272	2603,5081,1608
4273	5899,3174,5248
4274	2019,340,3988
4275	2357,3956,3807
4276	2959,4433,20
4277	3344,516,4204
4278	1374,4448,2718
4279	1945,5954,4843
4280	638,14,4089
4281	5402,3598,2668
4282	2607,2503,4838
4283	2647,4137,4694
4284	1390,5069,3511
4285	3119,2540,1607
4286	3943,1378,203
4287	4508,5099,1663
4288	1541,1715,3426
4289	4339,2892,775
4290	842,29,1253
4291	3342,4484,5706
4292	3723,1073,6008
4293	4548,2885,2346
4294	2586,273,602
4295	1528,5767,52
4296	5617,4389,1768
4297	5747,193,5522
4298	495,1675,1961
4299	5484,3147,1906
4300	3216,5748,1923
4301	2628,2625,3939
4302	2602,5526,3986
4303	2042,2666,1843
4304	4790,3804,5979
4305	3627,3481,2644
4306	5640,453,1113
4307	127,4000,1643
4308	5716,214,1369
4309	197,206,5224
4310	413,1173,4273
4311	3858,2934,1108
4312	4816,6028,2574
4313	2207,523,3215
4314	5114,5528,3194
4315	5643,2438,1609
4316	2108,1994,5013
4317	23,1335,3127
4318	2981,3411,2433
4319	37,4332,4550
4320	5130,4233,754
4321	3629,5480,2483
4322	4738,2298,2049
4323	1350,5988,3925
4324	5516,1086,4269
4325	4524,2714,870
4326	5297,4167,682
4327	1471,4498,5309
4328	3438,5973,2384
4329	927,3132,1996
4330	5343,1855,2907
4331	3167,2787,5765
4332	1911,1848,388
4333	3465,5072,2508
4334	4733,1202,3724
4335	2131,2975,3731
4336	83,1238,120
4337	2615,5848,1238
4338	1756,1514,3026
4339	4547,1250,5847
4340	2187,3987,3517
4341	4583,4270,2019
4342	111,161,2707
4343	3577,1798,5829
4344	6004,1556,4481
4345	1441,5993,5718
4346	4798,2412,5550
4347	3178,4815,4280
4348	3752,4585,5186
4349	3040,489,271
4350	1658,2748,3197
4351	1062,5979,3904
4352	1436,4308,3927
4353	1030,4900,476
4354	2762,1320,622
4355	2169,4472,1628
4356	3470,1861,2192
4357	5888,3788,3240
4358	4793,3206,888
4359	5024,4039,2527
4360	4122,5684,4529
4361	3963,616,2544
4362	1811,3571,4110
4363	5211,3502,3385
4364	4616,2667,5395
4365	414,703,1679
4366	3741,2491,5077
4367	3061,3612,516
4368	5916,4190,4663
4369	476,1789,2462
4370	2040,2050,335
4371	1478,4673,1858
4372	1701,2733,4312
4373	620,1743,3839
4374	2676,1668,320
4375	4215,1838,4185
4376	520,2644,1894
4377	3110,790,6010
4378	3883,723,1587
4379	1739,1517,1653
4380	5967,4916,3781
4381	2710,6016,259
4382	888,3379,1647
4383	3061,593,5887
4384	1287,3947,2335
4385	2996,3077,913
4386	3599,1639,1281
4387	4206,1620,2963
4388	4773,2587,631
4389	5044,5262,4611
4390	2912,5648,3409
4391	1835,5547,4227
4392	4988,2962,3133
4393	3842,3153,1741
4394	5307,1737,5229
4395	4047,5063,562
4396	4765,4398,5396
4397	1015,3457,2309
4398	27,787,1519
4399	4606,5289,926
4400	6018,3521,2874
4401	982,4325,2956
4402	1960,2972,196
4403	4383,1405,1780
4404	3347,2313,5028
4405	1910,3692,5573
4406	537,2584,2176
4407	1045,3164,4679
4408	5593,3639,819
4409	4895,5683,5665
4410	3003,4933,2534
4411	617,5990,1883
4412	3354,3801,5136
4413	4499,1679,1059
4414	1361,4080,5276
4415	202,2194,5304
4416	1830,4389,3067
4417	1001,563,3448
4418	5333,4786,1295
4419	2715,2847,4654
4420	5173,3595,4819
4421	5007,4585,4540
4422	1088,308,1138
4423	5773,1770,297
4424	204,5551,5029
4425	199,3376,5301
4426	123,3765,4726
4427	185,426,5401
4428	4944,5628,4788
4429	4693,4145,5832
4430	4675,3765,1519
4431	119,2542,5850
4432	5122,4291,4133
4433	971,2968,3582
4434	4956,53,4850
4435	3810,4520,2038
4436	5577,1414,3629
4437	5729,5162,5643
4438	1846,5164,4983
4439	836,94,4251
4440	4139,5531,292
4441	5944,5523,5421
4442	269,5198,394
4443	966,5984,5873
4444	4174,5793,1708
4445	2118,757,5876
4446	2210,5804,5032
4447	4588,4045,296
4448	3665,4465,4434
4449	4901,3524,4606
4450	1927,2282,1619
4451	1393,4721,4181
4452	327,5502,4244
4453	1375,458,4809
4454	5865,2283,5695
4455	5172,1904,551
4456	691,2636,1024
4457	2405,740,1038
4458	932,2189,5552
4459	1326,5398,5739
4460	1205,4514,5326
4461	418,4584,3180
4462	5243,1655,3174
4463	1179,3976,2156
4464	1444,2637,458
4465	2101,2236,2578
4466	1431,4740,721
4467	3131,4858,420
4468	3218,950,3283
4469	3895,5411,4545
4470	4506,731,473
4471	783,287,2945
4472	2821,2561,1944
4473	5141,989,5672
4474	4677,585,1143
4475	3165,4195,4738
4476	4943,3542,2969
4477	1942,2628,5998
4478	3215,296,8
4479	3746,5638,1223
4480	5973,1158,5841
4481	566,5168,5051
4482	3993,1382,1451
4483	4234,3966,2311
4484	3596,297,2021
4485	3463,901,1893
4486	5501,1052,3679
4487	4866,3980,2023
4488	5804,1313,2724
4489	1437,469,4526
4490	3862,5445,4542
4491	1387,1183,2730
4492	4974,3710,63
4493	1388,1597,5668
4494	5386,2886,213
4495	320,1438,3440
4496	2819,404,4521
4497	1829,3326,2991
4498	4417,4949,6007
4499	724,902,1307
4500	809,3331,2832
4501	1738,3051,5971
4502	5136,2572,3164
4503	1760,2130,1703
4504	5343,1823,1079
4505	3596,4576,291
4506	599,977,1430
4507	3935,2229,4193
4508	611,651,1339
4509	2411,2492,2968
4510	232,5098,2966
4511	2348,1452,5842
4512	338,3864,2164
4513	3771,4595,1389
4514	3024,107,2184
4515	739,5086,4867
4516	794,3435,1321
4517	4958,3306,4130
4518	1778,238,440
4519	716,4511,5308
4520	5808,3292,6030
4521	4484,1541,2416
4522	4369,3803,4617
4523	3973,2519,2750
4524	3927,1330,4559
4525	871,1745,3491
4526	3324,751,2821
4527	5824,3195,2757
4528	5250,1587,4328
4529	89,5794,6026
4530	1760,5030,4374
4531	4626,5848,4452
4532	5114,3462,3026
4533	738,3245,2283
4534	271,5469,2840
4535	128,3118,4003
4536	1870,835,2838
4537	1558,5834,5346
4538	2185,4730,4653
4539	3551,380,1945
4540	947,2955,4161
4541	5394,3559,368
4542	546,1105,3434
4543	4140,4618,4979
4544	2234,5475,5294
4545	2240,2026,5174
4546	1635,3819,5602
4547	3866,1413,5609
4548	2440,4360,1843
4549	4329,2355,1435
4550	2557,2582,354
4551	3235,3738,5277
4552	5582,4365,223
4553	916,1795,1969
4554	855,4375,1667
4555	2148,1502,4100
4556	5589,5548,2208
4557	2789,722,3115
4558	3880,632,485
4559	5158,4330,5957
4560	5073,1776,2210
4561	3217,532,1296
4562	5339,3652,5367
4563	870,1309,2226
4564	3570,4276,2820
4565	652,215,5115
4566	4752,5401,5797
4567	2210,2595,4324
4568	1947,3480,2214
4569	5163,4174,3790
4570	3489,585,4619
4571	2567,2178,4424
4572	5241,3727,4913
4573	1613,2295,1371
4574	5157,4506,2710
4575	1622,2931,2999
4576	2218,1252,2215
4577	2772,3882,178
4578	4187,1236,4435
4579	20,5032,492
4580	4054,5284,2541
4581	2027,2274,627
4582	1118,6026,1832
4583	5117,4944,1021
4584	636,714,4639
4585	1677,5383,3634
4586	1159,4056,1585
4587	1556,4457,2207
4588	603,2322,5690
4589	122,5152,4265
4590	1494,3221,2056
4591	1808,1130,735
4592	500,5784,5106
4593	1236,798,422
4594	3443,3578,2645
4595	2824,2012,693
4596	2544,873,4040
4597	3032,2465,746
4598	4238,2759,3596
4599	2690,5728,4178
4600	2681,4305,2186
4601	1470,3590,1069
4602	5862,3049,4659
4603	392,3081,2149
4604	2365,4696,4718
4605	326,4883,4457
4606	4865,5789,1142
4607	4402,1477,480
4608	5764,1254,4678
4609	5242,1400,1349
4610	1277,2029,4038
4611	580,106,1146
4612	1432,472,4315
4613	914,1543,5053
4614	5146,1056,4560
4615	796,2689,5727
4616	674,3877,3419
4617	5161,4829,4276
4618	2573,2838,4298
4619	352,2250,1374
4620	5779,3890,1657
4621	4627,1662,3278
4622	1799,4829,5254
4623	5131,413,1484
4624	1405,277,1555
4625	3069,5337,4807
4626	280,2246,4090
4627	4091,1573,5548
4628	1918,2851,3607
4629	5613,1320,1752
4630	5814,3030,5605
4631	765,2088,5071
4632	3357,3030,1492
4633	4234,1331,5234
4634	3022,5918,1804
4635	3905,1993,2059
4636	2274,816,161
4637	5052,3294,85
4638	3972,4988,3225
4639	5588,2180,4220
4640	553,3757,4245
4641	5350,1164,1581
4642	2605,731,1874
4643	5027,355,3024
4644	5367,4516,3439
4645	2471,2486,337
4646	681,2206,1877
4647	5316,4620,1451
4648	4093,950,1231
4649	673,1186,1427
4650	1136,1059,3789
4651	5360,294,4384
4652	4566,4611,1386
4653	876,517,4256
4654	3437,283,1309
4655	1691,4200,1621
4656	1872,924,795
4657	5485,2806,3591
4658	3705,5215,1140
4659	2603,4957,3566
4660	215,4711,1259
4661	2192,1352,4641
4662	3944,4627,2658
4663	4576,6000,109
4664	4814,4754,5306
4665	1351,3810,1000
4666	4606,4641,3464
4667	2362,3293,2313
4668	2007,1645,5904
4669	283,1222,772
4670	1105,5391,1039
4671	4265,1775,27
4672	2897,5714,4793
4673	1316,1083,5897
4674	246,5896,5130
4675	3870,1163,381
4676	1700,5904,2863
4677	1359,2582,326
4678	225,1348,4921
4679	38,3557,3547
4680	3029,5858,223
4681	3362,3111,4262
4682	5184,2517,2707
4683	5505,3975,4319
4684	3741,3527,3839
4685	2361,5944,391
4686	3180,2234,5956
4687	4637,1126,4976
4688	5489,3469,3845
4689	3122,212,5517
4690	5245,1573,3800
4691	5258,4764,2085
4692	2022,4256,3727
4693	2611,5565,2120
4694	2049,1921,35
4695	734,4190,526
4696	2489,2267,1133
4697	327,2913,1724
4698	3688,3705,1513
4699	4882,2647,1158
4700	2007,1500,590
